function	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K01223	48.0000	1.0000	4.0000	0.0000	2.0000	0.0000	7.0000	802.0000	26.0000	30.0000	3061.0000	175.0000	371.0000	9.0000	706.0000	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]
K01226	29.0000	4.0000	8.0000	0.0000	3.0000	1.0000	1.0000	550.0000	26.0000	40.0000	1372.0000	59.0000	246.0000	4.0000	375.0000	treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]
K01227	0.0000	17.0000	1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	E3.2.1.96; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]
K01232	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	138.0000	0.0000	0.0000	298.0000	15.0000	47.0000	5.0000	108.0000	glvA; maltose-6'-phosphate glucosidase [EC:3.2.1.122]
K01236	59.0000	34.0000	0.0000	1.0000	6.0000	0.0000	5.0000	18.0000	23.0000	134.0000	23.0000	305.0000	47.0000	2.0000	1378.0000	treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]
K01239	29.0000	6.0000	3.0000	0.0000	1.0000	0.0000	3.0000	91.0000	2.0000	70.0000	121.0000	338.0000	13.0000	0.0000	1227.0000	iunH; purine nucleosidase [EC:3.2.2.1]
K01241	48.0000	8.0000	0.0000	0.0000	1.0000	1.0000	1.0000	8.0000	3.0000	19.0000	909.0000	1188.0000	47.0000	0.0000	2183.0000	amn; AMP nucleosidase [EC:3.2.2.4]
K01243	52.0000	1.0000	12.0000	1.0000	3.0000	0.0000	18.0000	479.0000	36.0000	341.0000	1601.0000	1104.0000	247.0000	4.0000	2306.0000	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
K01246	98.0000	7.0000	1.0000	1.0000	0.0000	1.0000	7.0000	152.0000	51.0000	298.0000	460.0000	778.0000	49.0000	3.0000	1938.0000	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K01247	60.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	515.0000	398.0000	49.0000	0.0000	321.0000	alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K01250	1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	105.0000	2.0000	43.0000	539.0000	96.0000	22.0000	1.0000	3.0000	rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]
K01251	100.0000	5.0000	16.0000	12.0000	2.0000	2.0000	4.0000	21.0000	23.0000	76.0000	14.0000	1072.0000	31.0000	0.0000	3220.0000	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K01252	55.0000	5.0000	0.0000	0.0000	1.0000	0.0000	1.0000	7.0000	20.0000	38.0000	0.0000	97.0000	10.0000	2.0000	323.0000	entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]
K01255	147.0000	14.0000	0.0000	0.0000	23.0000	0.0000	22.0000	323.0000	15.0000	60.0000	2226.0000	1831.0000	207.0000	29.0000	7775.0000	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K01256	128.0000	32.0000	0.0000	1.0000	3.0000	2.0000	10.0000	272.0000	32.0000	1118.0000	121.0000	2301.0000	98.0000	2.0000	6560.0000	pepN; aminopeptidase N [EC:3.4.11.2]
K01259	19.0000	0.0000	0.0000	0.0000	1.0000	1.0000	9.0000	178.0000	2.0000	17.0000	164.0000	482.0000	6.0000	2.0000	2690.0000	pip; proline iminopeptidase [EC:3.4.11.5]
K01270	10.0000	0.0000	6.0000	2.0000	151.0000	1.0000	11.0000	555.0000	4.0000	0.0000	2170.0000	174.0000	229.0000	64.0000	397.0000	pepD; dipeptidase D [EC:3.4.13.-]
K01278	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	184.0000	2.0000	0.0000	67.0000	DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]
K01283	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	176.0000	0.0000	0.0000	190.0000	ACE, CD143; peptidyl-dipeptidase A [EC:3.4.15.1]
K01300	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	CPB2; carboxypeptidase B2 [EC:3.4.17.20]
K01310	0.0000	0.0000	3.0000	14.0000	1.0000	8.0000	1.0000	0.0000	8.0000	0.0000	1.0000	0.0000	0.0000	12.0000	0.0000	CTRB; chymotrypsin [EC:3.4.21.1]
K01312	2.0000	0.0000	27.0000	12.0000	4.0000	18.0000	15.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	22.0000	0.0000	PRSS1_2_3; trypsin [EC:3.4.21.4]
K01315	0.0000	0.0000	10.0000	3.0000	1.0000	7.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	-
K01320	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	-
K01322	86.0000	4.0000	1.0000	0.0000	2.0000	0.0000	0.0000	8.0000	8.0000	95.0000	6.0000	389.0000	15.0000	0.0000	1172.0000	PREP; prolyl oligopeptidase [EC:3.4.21.26]
K01333	0.0000	2.0000	0.0000	0.0000	1.0000	0.0000	7.0000	1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	1.0000	-
K01334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CFD; component factor D [EC:3.4.21.46]
K01338	46.0000	0.0000	4.0000	0.0000	174.0000	13.0000	4.0000	351.0000	23.0000	6.0000	2013.0000	1168.0000	147.0000	80.0000	690.0000	lon; ATP-dependent Lon protease [EC:3.4.21.53]
K01346	0.0000	0.0000	2.0000	9.0000	0.0000	6.0000	5.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	CELA2; pancreatic elastase II [EC:3.4.21.71]
K01348	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	PLAU; urokinase plasminogen activator [EC:3.4.21.73]
K01358	152.0000	9.0000	14.0000	1.0000	67.0000	2.0000	8.0000	112.0000	42.0000	186.0000	382.0000	879.0000	127.0000	4.0000	4292.0000	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K01363	0.0000	1.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	2.0000	0.0000	CTSB; cathepsin B [EC:3.4.22.1]
K01365	0.0000	0.0000	10.0000	0.0000	0.0000	4.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CTSL; cathepsin L [EC:3.4.22.15]
K01389	0.0000	1.0000	1.0000	0.0000	4.0000	0.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	MME, CD10; neprilysin [EC:3.4.24.11]
K01395	7.0000	5.0000	4.0000	0.0000	8.0000	7.0000	10.0000	0.0000	4.0000	11.0000	1.0000	0.0000	0.0000	4.0000	2.0000	-
K01398	0.0000	0.0000	10.0000	10.0000	2.0000	9.0000	7.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	-
K01403	0.0000	0.0000	0.0000	6.0000	4.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K01424	90.0000	5.0000	2.0000	0.0000	98.0000	2.0000	5.0000	52.0000	25.0000	83.0000	788.0000	633.0000	62.0000	35.0000	2313.0000	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]
K01425	107.0000	4.0000	6.0000	0.0000	6.0000	0.0000	11.0000	440.0000	37.0000	38.0000	1728.0000	281.0000	185.0000	5.0000	2498.0000	glsA, GLS; glutaminase [EC:3.5.1.2]
K01426	24.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	3.0000	68.0000	122.0000	238.0000	22.0000	0.0000	5615.0000	E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K01428	55.0000	4.0000	0.0000	0.0000	1.0000	0.0000	0.0000	67.0000	7.0000	46.0000	15.0000	19.0000	32.0000	8.0000	1810.0000	ureC; urease subunit alpha [EC:3.5.1.5]
K01429	15.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	11.0000	0.0000	3.0000	5.0000	9.0000	5.0000	0.0000	73.0000	ureB; urease subunit beta [EC:3.5.1.5]
K01430	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	3.0000	0.0000	77.0000	ureA; urease subunit gamma [EC:3.5.1.5]
K01432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	219.0000	AFMID; arylformamidase [EC:3.5.1.9]
K01433	138.0000	7.0000	1.0000	0.0000	1.0000	1.0000	1.0000	18.0000	20.0000	42.0000	433.0000	685.0000	21.0000	0.0000	2725.0000	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K01434	76.0000	2.0000	1.0000	0.0000	1.0000	0.0000	0.0000	7.0000	0.0000	13.0000	81.0000	495.0000	24.0000	0.0000	2382.0000	E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K01437	0.0000	0.0000	8.0000	5.0000	3.0000	4.0000	3.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	ASPA, aspA; aspartoacylase [EC:3.5.1.15]
K01438	79.0000	5.0000	1.0000	0.0000	1.0000	0.0000	10.0000	5.0000	81.0000	34.0000	7.0000	435.0000	19.0000	0.0000	1871.0000	argE; acetylornithine deacetylase [EC:3.5.1.16]
K01439	62.0000	7.0000	6.0000	0.0000	143.0000	1.0000	15.0000	303.0000	9.0000	32.0000	228.0000	1039.0000	85.0000	47.0000	3307.0000	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K01442	20.0000	2.0000	37.0000	0.0000	142.0000	3.0000	17.0000	176.0000	5.0000	182.0000	144.0000	640.0000	228.0000	41.0000	2920.0000	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]
K01443	136.0000	20.0000	4.0000	0.0000	1.0000	0.0000	4.0000	375.0000	50.0000	36.0000	1315.0000	342.0000	222.0000	4.0000	3670.0000	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
K01446	0.0000	0.0000	7.0000	15.0000	3.0000	19.0000	7.0000	0.0000	7.0000	0.0000	3.0000	0.0000	1.0000	8.0000	0.0000	PGRP; peptidoglycan recognition protein
K01451	139.0000	22.0000	1.0000	0.0000	8.0000	0.0000	2.0000	25.0000	42.0000	225.0000	748.0000	1739.0000	53.0000	4.0000	9291.0000	hipO; hippurate hydrolase [EC:3.5.1.32]
K01453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	42.0000	nylB; 6-aminohexanoate-oligomer exohydrolase [EC:3.5.1.46]
K01455	62.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	5.0000	16.0000	4.0000	0.0000	868.0000	E3.5.1.49; formamidase [EC:3.5.1.49]
K01458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	179.0000	0.0000	0.0000	2.0000	hutG; N-formylglutamate deformylase [EC:3.5.1.68]
K01464	3.0000	1.0000	2.0000	1.0000	5.0000	1.0000	11.0000	129.0000	1.0000	0.0000	1077.0000	283.0000	69.0000	1.0000	438.0000	DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K01465	127.0000	8.0000	24.0000	1.0000	330.0000	6.0000	11.0000	300.0000	12.0000	104.0000	860.0000	1993.0000	296.0000	114.0000	5621.0000	URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K01466	93.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	19.0000	39.0000	806.0000	28.0000	36.0000	0.0000	921.0000	allB; allantoinase [EC:3.5.2.5]
K01467	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	721.0000	92.0000	11.0000	0.0000	434.0000	ampC; beta-lactamase class C [EC:3.5.2.6]
K01468	31.0000	0.0000	0.0000	0.0000	2.0000	1.0000	4.0000	107.0000	4.0000	54.0000	120.0000	534.0000	26.0000	0.0000	1699.0000	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]
K01470	11.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	88.0000	1.0000	0.0000	96.0000	561.0000	11.0000	3.0000	2167.0000	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K01473	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.0000	0.0000	0.0000	4817.0000	hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	63.0000	2.0000	0.0000	0.0000	2.0000	0.0000	1.0000	15.0000	0.0000	1.0000	0.0000	271.0000	2.0000	0.0000	4596.0000	hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01476	23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	42.0000	1.0000	4.0000	139.0000	660.0000	15.0000	0.0000	1765.0000	E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]
K01477	24.0000	6.0000	1.0000	0.0000	1.0000	0.0000	3.0000	6.0000	29.0000	54.0000	7.0000	12.0000	16.0000	0.0000	275.0000	alc, ALLC; allantoicase [EC:3.5.3.4]
K01478	20.0000	1.0000	1.0000	0.0000	0.0000	1.0000	8.0000	103.0000	7.0000	206.0000	382.0000	397.0000	57.0000	7.0000	1217.0000	arcA; arginine deiminase [EC:3.5.3.6]
K01479	16.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	64.0000	3.0000	42.0000	44.0000	219.0000	18.0000	2.0000	1983.0000	hutG; formiminoglutamase [EC:3.5.3.8]
K01480	83.0000	2.0000	1.0000	2.0000	0.0000	0.0000	6.0000	92.0000	14.0000	12.0000	1145.0000	151.0000	65.0000	0.0000	1602.0000	speB; agmatinase [EC:3.5.3.11]
K01483	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	287.0000	72.0000	2.0000	0.0000	518.0000	allA; ureidoglycolate lyase [EC:4.3.2.3]
K01484	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	3.0000	681.0000	205.0000	36.0000	0.0000	90.0000	astB; succinylarginine dihydrolase [EC:3.5.3.23]
K01485	21.0000	0.0000	1.0000	0.0000	1.0000	0.0000	2.0000	80.0000	2.0000	13.0000	1437.0000	479.0000	103.0000	1.0000	897.0000	codA; cytosine deaminase [EC:3.5.4.1]
K01486	15.0000	0.0000	1.0000	0.0000	0.0000	0.0000	3.0000	355.0000	2.0000	2.0000	1997.0000	356.0000	181.0000	0.0000	3346.0000	ade; adenine deaminase [EC:3.5.4.2]
K01487	46.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	19.0000	22.0000	32.0000	814.0000	644.0000	39.0000	0.0000	2039.0000	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
K01488	185.0000	21.0000	4.0000	0.0000	114.0000	1.0000	3.0000	270.0000	38.0000	100.0000	704.0000	768.0000	121.0000	49.0000	1843.0000	add, ADA; adenosine deaminase [EC:3.5.4.4]
K01489	48.0000	10.0000	3.0000	0.0000	3.0000	1.0000	2.0000	97.0000	39.0000	53.0000	82.0000	131.0000	102.0000	1.0000	987.0000	cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K01490	0.0000	0.0000	15.0000	2.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	AMPD; AMP deaminase [EC:3.5.4.6]
K01491	105.0000	7.0000	9.0000	1.0000	108.0000	3.0000	7.0000	94.0000	65.0000	105.0000	562.0000	737.0000	163.0000	36.0000	3122.0000	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01493	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	4.0000	45.0000	1.0000	5.0000	209.0000	173.0000	5.0000	0.0000	172.0000	comEB; dCMP deaminase [EC:3.5.4.12]
K01494	89.0000	16.0000	1.0000	1.0000	84.0000	0.0000	6.0000	7.0000	25.0000	87.0000	452.0000	578.0000	56.0000	27.0000	1745.0000	dcd; dCTP deaminase [EC:3.5.4.13]
K01495	119.0000	7.0000	15.0000	12.0000	42.0000	13.0000	10.0000	175.0000	42.0000	80.0000	209.0000	651.0000	83.0000	26.0000	2052.0000	GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K01496	57.0000	8.0000	0.0000	0.0000	4.0000	0.0000	0.0000	7.0000	23.0000	47.0000	3.0000	169.0000	12.0000	0.0000	1020.0000	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K01497	13.0000	0.0000	0.0000	0.0000	49.0000	0.0000	1.0000	5.0000	0.0000	5.0000	206.0000	315.0000	8.0000	23.0000	577.0000	ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]
K01501	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	191.0000	1.0000	0.0000	465.0000	E3.5.5.1; nitrilase [EC:3.5.5.1]
K01502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	214.0000	E3.5.5.7; aliphatic nitrilase [EC:3.5.5.7]
K01505	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.0000	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
K01507	66.0000	10.0000	0.0000	1.0000	38.0000	0.0000	7.0000	11.0000	30.0000	46.0000	20.0000	442.0000	33.0000	6.0000	1740.0000	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K01509	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	3.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	ENTPD2; adenosinetriphosphatase [EC:3.6.1.3]
K01512	16.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	99.0000	8.0000	31.0000	250.0000	123.0000	64.0000	3.0000	268.0000	acyP; acylphosphatase [EC:3.6.1.7]
K01515	59.0000	7.0000	1.0000	0.0000	1.0000	1.0000	13.0000	187.0000	41.0000	64.0000	652.0000	149.0000	74.0000	0.0000	1563.0000	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K01520	47.0000	2.0000	0.0000	0.0000	32.0000	0.0000	2.0000	260.0000	8.0000	17.0000	402.0000	295.0000	119.0000	15.0000	1586.0000	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]
K01521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	460.0000	10.0000	14.0000	0.0000	142.0000	cdh; CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]
K01523	21.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	17.0000	8.0000	1.0000	201.0000	5.0000	0.0000	895.0000	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
K01524	269.0000	28.0000	4.0000	0.0000	134.0000	2.0000	23.0000	287.0000	80.0000	174.0000	2314.0000	1020.0000	133.0000	46.0000	5848.0000	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K01525	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	1.0000	444.0000	394.0000	7.0000	0.0000	160.0000	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]
K01528	0.0000	0.0000	19.0000	24.0000	4.0000	19.0000	13.0000	0.0000	16.0000	0.0000	4.0000	2.0000	0.0000	28.0000	0.0000	DNM; dynamin GTPase [EC:3.6.5.5]
K01535	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	122.0000	3.0000	0.0000	14.0000	16.0000	17.0000	5.0000	181.0000	PMA1, PMA2; H+-transporting ATPase [EC:3.6.3.6]
K01539	2.0000	2.0000	12.0000	22.0000	0.0000	19.0000	6.0000	0.0000	7.0000	5.0000	0.0000	0.0000	1.0000	20.0000	1.0000	ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:3.6.3.9]
K01545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	kdpF; K+-transporting ATPase ATPase F chain
K01546	20.0000	6.0000	0.0000	0.0000	0.0000	0.0000	4.0000	186.0000	22.0000	55.0000	1434.0000	190.0000	166.0000	0.0000	3007.0000	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
K01547	39.0000	13.0000	0.0000	0.0000	1.0000	1.0000	2.0000	20.0000	11.0000	48.0000	9.0000	88.0000	30.0000	0.0000	2388.0000	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]
K01548	31.0000	8.0000	2.0000	0.0000	3.0000	0.0000	0.0000	84.0000	17.0000	28.0000	665.0000	70.0000	89.0000	0.0000	1272.0000	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
K01555	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	110.0000	1.0000	12.0000	228.0000	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]
K01556	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	287.0000	3.0000	0.0000	657.0000	KYNU, kynU; kynureninase [EC:3.7.1.3]
K01560	9.0000	0.0000	7.0000	0.0000	3.0000	0.0000	1.0000	50.0000	0.0000	4.0000	2.0000	157.0000	52.0000	5.0000	300.0000	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K01561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	163.0000	0.0000	0.0000	654.0000	dehH; haloacetate dehalogenase [EC:3.8.1.3]
K01563	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	79.0000	0.0000	0.0000	94.0000	dhaA; haloalkane dehalogenase [EC:3.8.1.5]
K01571	7.0000	10.0000	0.0000	0.0000	1.0000	0.0000	2.0000	24.0000	1.0000	33.0000	26.0000	16.0000	36.0000	0.0000	361.0000	oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]
K01574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	77.0000	adc; acetoacetate decarboxylase [EC:4.1.1.4]
K01575	21.0000	3.0000	0.0000	0.0000	0.0000	0.0000	1.0000	7.0000	10.0000	91.0000	9.0000	34.0000	12.0000	1.0000	214.0000	alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]
K01577	0.0000	0.0000	1.0000	1.0000	2.0000	0.0000	2.0000	211.0000	5.0000	522.0000	208.0000	1016.0000	49.0000	4.0000	1.0000	oxc; oxalyl-CoA decarboxylase [EC:4.1.1.8]
K01578	3.0000	0.0000	1.0000	0.0000	4.0000	0.0000	2.0000	1.0000	0.0000	4.0000	0.0000	748.0000	2.0000	0.0000	62.0000	MLYCD; malonyl-CoA decarboxylase [EC:4.1.1.9]
K01579	27.0000	8.0000	0.0000	0.0000	17.0000	1.0000	1.0000	5.0000	15.0000	32.0000	245.0000	169.0000	17.0000	5.0000	239.0000	panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K01580	6.0000	11.0000	8.0000	1.0000	5.0000	4.0000	13.0000	505.0000	31.0000	16.0000	573.0000	162.0000	191.0000	15.0000	125.0000	E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]
K01581	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	52.0000	1.0000	16.0000	10.0000	454.0000	44.0000	0.0000	1363.0000	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]
K01582	8.0000	2.0000	3.0000	1.0000	0.0000	1.0000	3.0000	27.0000	1.0000	0.0000	280.0000	11.0000	19.0000	0.0000	7.0000	E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]
K01584	35.0000	0.0000	1.0000	0.0000	3.0000	0.0000	14.0000	148.0000	0.0000	0.0000	13.0000	24.0000	11.0000	2.0000	2344.0000	adiA; arginine decarboxylase [EC:4.1.1.19]
K01585	13.0000	0.0000	5.0000	2.0000	210.0000	3.0000	27.0000	116.0000	1.0000	1.0000	574.0000	206.0000	22.0000	94.0000	508.0000	speA; arginine decarboxylase [EC:4.1.1.19]
K01586	165.0000	23.0000	1.0000	2.0000	199.0000	2.0000	11.0000	366.0000	47.0000	221.0000	1561.0000	1254.0000	244.0000	58.0000	6678.0000	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01588	97.0000	5.0000	1.0000	0.0000	40.0000	0.0000	5.0000	202.0000	22.0000	51.0000	446.0000	520.0000	122.0000	11.0000	1796.0000	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01589	86.0000	16.0000	13.0000	0.0000	9.0000	0.0000	15.0000	133.0000	52.0000	172.0000	1044.0000	1204.0000	172.0000	5.0000	3855.0000	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K01590	0.0000	0.0000	3.0000	0.0000	3.0000	4.0000	6.0000	133.0000	0.0000	34.0000	280.0000	455.0000	74.0000	5.0000	4.0000	hdc, HDC; histidine decarboxylase [EC:4.1.1.22]
K01591	52.0000	12.0000	6.0000	1.0000	68.0000	0.0000	9.0000	219.0000	33.0000	68.0000	542.0000	788.0000	193.0000	13.0000	2938.0000	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K01593	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	DDC, TDC; aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
K01595	37.0000	11.0000	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	11.0000	110.0000	0.0000	1528.0000	5.0000	1.0000	973.0000	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]
K01596	310.0000	35.0000	1.0000	0.0000	9.0000	2.0000	5.0000	43.0000	95.0000	216.0000	44.0000	250.0000	107.0000	1.0000	4138.0000	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
