species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Unclassified_f_EnvOPS12	0	0	172.1662	97.8113	0	42.3465	53.5831	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_Unclassified_f_EnvOPS12;s_Unclassified_f_EnvOPS12
s_Ochrobactrum pecoris	0	0	0	0	0	0	0	0	58.6967	0	0	4.0862	10.2555	0	291.208	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum;s_Ochrobactrum pecoris
s_DKR-5 sp018531425	29.4405	240.9383	0	45.0574	0	0	0	0	20.3995	27.9982	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_DKR-5;s_DKR-5 sp018531425
s_Lactobacillus sp007570935	0	0	0	0	0	0	0	104.8369	0	220.848	0	38.1485	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus sp007570935
s_Ochrobactrum tritici	13.1092	0	0	0	0	0	0	0	0	0	0	1.9202	3.7397	0	344.724	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum;s_Ochrobactrum tritici
s_JADGDT01 sp016744755	36.2071	0	0	0	59.304	0	242.8523	0	25.0881	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA1820;g_JADGDT01;s_JADGDT01 sp016744755
s_Unclassified_g_Lactobacillus	0	0	67.0065	0	20.3704	0	0	22.5898	0	0	15.0933	0	224.667	13.5341	0.1769	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Unclassified_g_Lactobacillus
s_Corynebacterium mastitidis	46.8116	116.3039	8.3182	0	5.0576	0	0	21.2793	46.9584	59.5656	6.1113	2.1517	30.6326	0	19.8502	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium mastitidis
s_Unclassified_g_CACIIZ01	0	0	69.9114	0	42.5069	137.5651	0	0	0	0	0	0	0	112.9669	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_CACIIZ01;s_Unclassified_g_CACIIZ01
s_Ochrobactrum A sp014397025	0	0	0	0	0	0	0	0	0	0	0	0.5083	3.5827	0	358.6181	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum A;s_Ochrobactrum A sp014397025
s_Unclassified_g_CAJBBX01	0	0	0	0	108.1426	0	110.7121	0	0	0	0	0	0	143.7005	0	d_Bacteria;p_Armatimonadota;c_Chthonomonadetes;o_Chthonomonadales;f_CAJBBX01;g_CAJBBX01;s_Unclassified_g_CAJBBX01
s_RUG754 sp900315895	0	0	0	0	0	0	0	305.231	0	0	2.6298	2.0706	51.9619	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_RUG754;s_RUG754 sp900315895
s_Blautia sp900556555	0	0	0	361.6446	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia;s_Blautia sp900556555
s_Unclassified_g_SJAQ100	9.0884	0	0	0	0	0	62.2183	4.2813	0	0	1.0402	268.2266	13.7022	0	2.9505	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_SJAQ100;s_Unclassified_g_SJAQ100
s_Unclassified_c_Desulfobacteria	0	0	0	0	43.513	316.8474	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria;f_Unclassified_c_Desulfobacteria;g_Unclassified_c_Desulfobacteria;s_Unclassified_c_Desulfobacteria
s_Agromyces italicus	0	0	0	0	0	0	0	0	0	0	0	2.3391	0	0	357.772	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agromyces;s_Agromyces italicus
s_Unclassified_g_Actinomarinicola	32.0691	0	0	0	0	0	0	0	266.6505	60.9961	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SKKL01;g_Actinomarinicola;s_Unclassified_g_Actinomarinicola
s_JAACFB01 sp011772865	6.844	0	0	0	11.2099	0	0	0	28.4536	0	0	0	0	312.8115	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Woeseiales;f_Woeseiaceae;g_JAACFB01;s_JAACFB01 sp011772865
s_Arcanobacterium phocisimile	79.7003	28.5661	0	0	0	0	0	0	14.5201	40.6414	1.5737	2.9503	142.8091	0	48.4514	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Arcanobacterium;s_Arcanobacterium phocisimile
s_JSC-12 sp000309945	23.5062	0	47.4922	0	115.5031	15.5751	78.8316	2.7683	8.1438	27.9432	0	0	13.2897	25.5802	0.5203	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Leptolyngbyales;f_Leptolyngbyaceae;g_JSC-12;s_JSC-12 sp000309945
s_Unclassified_g_UBA1425	0	0	49.978	0	60.7744	245.8549	0	0	0	0	2.1234	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA1425;s_Unclassified_g_UBA1425
s_WSYB01 sp009773645	0	0	0	0	0	0	0	0	0	0	0	0	0	358.5922	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Geobacteraceae;g_WSYB01;s_WSYB01 sp009773645
s_CAG-698 sp016282055	0	0	0	128.8359	0	148.7422	0	0	19.4433	0	0	0	0	61.0727	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28;f_CAG-698;g_CAG-698;s_CAG-698 sp016282055
s_Paeniglutamicibacter antarcticus A	0	0	0	0	0	0	0	0	0	0	0	34.1262	0	279.1896	44.4338	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Paeniglutamicibacter;s_Paeniglutamicibacter antarcticus A
s_Prosthecobacter sp002343505	10.6391	0	0	0	0	56.3952	0	0	58.9748	0	0	0	0	231.5554	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobiaceae;g_Prosthecobacter;s_Prosthecobacter sp002343505
s_UBA2336 sp016786585	0	0	0	242.5146	0	0	0	0	0	0	0	0	0	114.9604	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_UBA2336;s_UBA2336 sp016786585
s_Amycolatopsis saalfeldensis	0	0	78.4641	50.9453	27.2612	77.1971	0	0	5.7663	0	0	0	0	117.7306	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis;s_Amycolatopsis saalfeldensis
s_Aureimonas phyllosphaerae	27.8862	0	0	0	182.7006	0	93.5207	0	0	53.0401	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas;s_Aureimonas phyllosphaerae
s_Unclassified_g_Alistipes	0	0	66.4543	94.3853	30.3037	0	41.3649	0	17.093	0	0	0	0	107.3806	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Unclassified_g_Alistipes
s_Pseudoalteromonas carrageenovora	0	0	0	67.697	0	0	0	0	0	0	0	0	0	288.8169	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas carrageenovora
s_Acidipropionibacterium acidipropionici	170.2416	0	0	0	33.7326	0	0	9.7017	47.3585	80.7666	0	0	0	0	14.6693	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Acidipropionibacterium;s_Acidipropionibacterium acidipropionici
s_Gleimia sp012837655	57.1398	20.9005	0	0	0	3.6201	0	0	12.5103	64.4778	0.1563	10.1688	88.141	0	99.096	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Gleimia;s_Gleimia sp012837655
s_Unclassified_g_Agromyces	70.6256	0	0	0	0	0	0	9.0384	0	73.7573	1.8587	6.8268	6.4961	0	187.5267	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agromyces;s_Unclassified_g_Agromyces
s_Caldilinea sp903858085	0	0	0	0	0	48.5689	307.2824	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Caldilineales;f_Caldilineaceae;g_Caldilinea;s_Caldilinea sp903858085
s_Microbacterium hydrocarbonoxydans A	302.3075	8.5708	0	0	10.4013	0	0	7.93	0	10.5211	0	0	15.5454	0	0.4968	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium hydrocarbonoxydans A
s_Mesorhizobium defluvii	15.7353	0	0	0	0	0	0	0	0	0	0	63.9902	19.8277	0	256.03	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium defluvii
s_RGIG2479 sp017433195	0	109.3544	53.9941	0	0	0	134.4361	0	0	57.1838	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae;g_RGIG2479;s_RGIG2479 sp017433195
s_Trueperella bialowiezensis	6.6612	93.5755	0	0	0	0	0	0	16.636	30.4211	0	3.1136	172.44	0	31.1011	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Trueperella;s_Trueperella bialowiezensis
s_Dietzia intestinigallinarum	174.7374	77.8249	0	0	0	0	0	35.2775	19.7676	13.5655	0.8163	19.7078	2.6882	0	9.5126	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia intestinigallinarum
s_Paenalcaligenes sp012518715	0	0	0	0	0	0	0	0	0	0	0.5735	0.6752	4.1224	0	348.4023	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paenalcaligenes;s_Paenalcaligenes sp012518715
s_Winkia neuii	69.8245	49.4479	0	0	0	0	0	0	13.6145	47.4972	1.2533	11.6369	110.115	0	50.2444	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Winkia;s_Winkia neuii
s_Bin94 sp009844885	33.3805	0	179.8465	0	0	0	0	0	138.7772	0	0	0	0	0	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960;g_Bin94;s_Bin94 sp009844885
s_Psychrilyobacter sp002342785	0	0	0	0	0	0	0	232.627	0	0	3.6206	1.5074	55.1247	59.0285	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Psychrilyobacter;s_Psychrilyobacter sp002342785
s_UBA3637 sp002373615	46.8896	255.8266	0	0	0	0	0	0	48.7351	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_UBA3637;g_UBA3637;s_UBA3637 sp002373615
s_UBA11098 sp003534085	0	0	281.2716	0	0	0	70.0318	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Moranbacterales;f_UBA2206;g_UBA11098;s_UBA11098 sp003534085
s_PALSA-1003 sp017880805	0	0	63.3229	287.8009	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae;g_PALSA-1003;s_PALSA-1003 sp017880805
s_JAAZME01 sp012798975	0	0	0	0	0	0	0	13.0715	7.6908	63.3334	7.6221	17.997	203.7523	0	37.0278	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_JAAZME01;s_JAAZME01 sp012798975
s_Turneriella sp017302045	0	241.3339	0	0	36.2251	0	0	0	30.6495	42.0663	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Turneriellales;f_Turneriellaceae;g_Turneriella;s_Turneriella sp017302045
s_Liquorilactobacillus uvarum	0	0	0	0	0	0	0	0	60.4063	0	9.9779	115.3873	164.2937	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Liquorilactobacillus;s_Liquorilactobacillus uvarum
s_Aeromicrobium flavum	0	0	0	0	0	0	0	0	0	0	0	320.5198	0	0	29.4982	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium flavum
s_JAFGMV01 sp016927315	0	0	349.5571	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_JAFGMV01;s_JAFGMV01 sp016927315
s_RGIG8367 sp017828835	0	0	46.4287	0	14.1146	0	288.9988	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_RGIG8367;s_RGIG8367 sp017828835
s_Psychrilyobacter sp003391055	0	0	0	0	0	0	0	259.9719	8.3403	0	7.4577	4.1901	49.7406	19.5436	0.1065	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Psychrilyobacter;s_Psychrilyobacter sp003391055
s_Casimicrobium sp013298455	0	0	0	0	0	349.1917	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae;g_Casimicrobium;s_Casimicrobium sp013298455
s_Luteimonas granuli	115.0677	0	0	0	0	0	0	0	0	0	0	232.4289	0	0	1.3102	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Luteimonas granuli
s_IMCC34051 sp003605175	0	0	0	139.5177	0	60.4029	0	0	0	0	0	0	0	148.8067	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_IMCC34051;s_IMCC34051 sp003605175
s_Tolypothrix A hofmannii	176.4503	0	0	0	0	0	0	13.8535	0	9.3225	0	142.4465	0	0	6.6542	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Nostocaceae;g_Tolypothrix A;s_Tolypothrix A hofmannii
s_Sutterella sp900762445	0	0	0	0	47.7513	0	195.5434	34.3339	0	13.8628	0	34.4823	21.9769	0	0.4302	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sutterella;s_Sutterella sp900762445
s_Unclassified_o_Acidimicrobiales	216.3268	0	0	0	0	0	0	6.7356	0	0	0	11.426	0	0	113.8768	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Unclassified_o_Acidimicrobiales;g_Unclassified_o_Acidimicrobiales;s_Unclassified_o_Acidimicrobiales
s_Zunongwangia profunda	0	0	324.6893	23.0579	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Zunongwangia;s_Zunongwangia profunda
s_Unclassified_g_Humibacillus	199.4333	106.1556	0	0	15.9343	0	0	9.1656	6.7409	0	0	0.5479	7.3336	0	2.1534	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Humibacillus;s_Unclassified_g_Humibacillus
s_Unclassified_g_Sphingorhabdus C	127.7395	0	0	0	0	0	0	0	0	0	0	218.7384	0	0	0.1377	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingorhabdus C;s_Unclassified_g_Sphingorhabdus C
s_Unclassified_f_DP-6	14.6244	0	236.3781	44.7638	11.9767	38.7602	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UTPRO1;f_DP-6;g_Unclassified_f_DP-6;s_Unclassified_f_DP-6
s_Unclassified_g_Janibacter	195.8375	0	0	0	0	0	0	15.7247	0	0	0	7.6411	0	0	126.8832	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Unclassified_g_Janibacter
s_Corynebacterium freiburgense	78.2238	0	0	0	0	0	0	0	0	252.6466	0	1.6971	5.6786	0	6.3885	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium freiburgense
s_Sphingopyxis witflariensis	24.175	0	0	0	0	0	0	0	0	0	0	296.9503	23.102	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis witflariensis
s_Giesbergeria lacusdiani	16.281	0	0	0	0	0	0	0	0	5.8731	0	313.2803	6.983	0	1.6901	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Giesbergeria;s_Giesbergeria lacusdiani
s_Unclassified_g_F1-20-MAGs160	0	0	0	55.4133	0	47.9814	0	0	200.7047	0	0	0	0	39.4018	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8139;g_F1-20-MAGs160;s_Unclassified_g_F1-20-MAGs160
s_Unclassified_g_Rhabdochlamydia	0	0	0	306.524	0	0	0	0	0	0	0	0	0	36.3258	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_Rhabdochlamydia;s_Unclassified_g_Rhabdochlamydia
s_Citrobacter gillenii	0	0	0	0	0	0	0	21.9811	0	0	222.6292	15.578	69.7782	0	12.4971	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter gillenii
s_Unclassified_g_Brevilactibacter	119.0894	0	0	0	0	0	0	0	14.1406	0	0	12.5308	1.3138	0	195.374	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Brevilactibacter;s_Unclassified_g_Brevilactibacter
s_J063 sp003696125	0	0	48.7296	66.4424	11.8512	76.7083	84.9298	0	30.0814	0	0	0	0	23.622	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_J063;f_J063;g_J063;s_J063 sp003696125
s_Unclassified_o_UBA9160	0	0	183.9495	0	0	0	0	0	158.1825	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_Unclassified_o_UBA9160;g_Unclassified_o_UBA9160;s_Unclassified_o_UBA9160
s_Limimorpha sp902794155	0	0	0	29.6174	0	205.1617	64.9002	0	0	0	0	0	0	42.1191	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_F082;g_Limimorpha;s_Limimorpha sp902794155
s_BOG-1112 sp003136475	0	0	0	0	0	0	0	0	86.8165	0	0	0	0	254.9123	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Bog-1112;g_BOG-1112;s_BOG-1112 sp003136475
s_Kineobactrum sediminis	0	0	0	0	0	0	0	0	0	0	94.5626	4.0909	242.9686	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halieaceae;g_Kineobactrum;s_Kineobactrum sediminis
s_Borrelia turcica	0	0	0	340.723	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Borreliales;f_Borreliaceae;g_Borrelia;s_Borrelia turcica
s_Microbacterium sp001897945	306.4547	0	0	0	0	0	0	0	0	11.8934	0	1.4087	18.8549	0	2.1036	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001897945
s_AN110305 sp008386585	0	0	0	0	0	0	340.6525	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_AN110305;s_AN110305 sp008386585
s_Leucobacter denitrificans	0	0	0	0	0	0	0	0	0	0	0	11.4544	2.4543	0	326.5567	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Leucobacter;s_Leucobacter denitrificans
s_UMGS1649 sp900553785	0	0	273.6352	0	66.5493	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-465;g_UMGS1649;s_UMGS1649 sp900553785
s_Lacrimispora sp009712635	6.844	0	18.437	0	0	0	0	203.1145	0	0	42.2994	1.5419	46.433	0	21.2088	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Lacrimispora;s_Lacrimispora sp009712635
s_Pseudomonas E gessardii	16.6903	0	0	0	11.6911	0	0	0	0	0	0	8.353	56.5243	0	246.5964	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E gessardii
s_Promineofilum sp018058545	0	0	43.1953	49.0803	13.1316	42.4978	0	0	0	0	0	0	0	191.9429	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Promineofilales;f_Promineofilaceae;g_Promineofilum;s_Promineofilum sp018058545
s_JAFGGB01 sp016930775	0	0	53.9941	0	0	0	67.218	0	0	0	0	0	0	218.1169	0	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA2210;g_JAFGGB01;s_JAFGGB01 sp016930775
s_Citrobacter freundii A	0	0	0	0	0	0	0	0	0	0	193.009	1.7004	139.6788	0	4.8839	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter freundii A
s_Peptacetobacter hiranonis	0	0	11.5628	0	0	0	14.3947	24.7587	0	0	226.6633	3.055	21.1163	9.3419	26.589	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Peptacetobacter;s_Peptacetobacter hiranonis
s_JAFGUR01 sp016938425	0	0	0	0	0	0	0	305.1373	0	0	1.3851	2.3026	27.6674	0	0.7261	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_JAFGUR01;s_JAFGUR01 sp016938425
s_Dietzia sp014145095	88.4944	0	0	0	0	0	0	7.2821	0	187.6629	2.4746	10.1605	32.4161	0	8.4935	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia sp014145095
s_Corynebacterium simulans	53.6709	69.9868	0	0	0	0	0	19.5108	15.2123	86.7627	1.7205	39.6106	19.3397	0	30.121	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium simulans
s_Unclassified_f_Ga0077539	37.7284	0	0	0	0	0	284.6881	0	13.0711	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Ga0077539;g_Unclassified_f_Ga0077539;s_Unclassified_f_Ga0077539
s_Corynebacterium phoceense	32.6558	73.6704	0	0	0	0	0	6.5479	19.2627	156.0697	1.374	15.1411	19.5275	0	10.3266	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium phoceense
s_Unclassified_o_UBA2200	0	0	66.4543	151.0164	0	0	82.7299	0	34.186	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA2200;f_Unclassified_o_UBA2200;g_Unclassified_o_UBA2200;s_Unclassified_o_UBA2200
s_Pseudonocardia sp001942415	18.8642	257.3046	0	0	15.4489	0	0	0	13.0711	8.97	0	0	0	20.5286	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Pseudonocardia;s_Pseudonocardia sp001942415
s_Companilactobacillus keshanensis	0	0	94.7364	0	19.2003	62.1377	0	0	0	0	0	0	132.5503	25.5134	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Companilactobacillus;s_Companilactobacillus keshanensis
s_DUUM01 sp012841565	16.6903	0	44.9616	0	109.3487	0	111.9468	14.9152	0	0	2.1743	0	2.3868	0	30.4318	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_DUUM01;s_DUUM01 sp012841565
s_GCA-016699855 sp016699855	104.4112	0	0	0	0	0	70.0318	0	86.8165	59.5776	0	11.716	0	0	0.2558	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales;f_Reyranellaceae;g_GCA-016699855;s_GCA-016699855 sp016699855
s_NEAU-GS5 sp017592665	0	0	0	0	164.3285	0	168.2328	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_NEAU-GS5;s_NEAU-GS5 sp017592665
s_Unclassified_o_Chlamydiales	0	0	0	0	87.8928	0	0	0	148.7294	95.7338	0	0	0	0	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Unclassified_o_Chlamydiales;g_Unclassified_o_Chlamydiales;s_Unclassified_o_Chlamydiales
s_Actinomyces israelii	0	110.8389	54.727	0	0	0	136.261	0	28.1531	0	0	2.2884	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces israelii
s_Unclassified_g_Ottowia	0	0	0	0	0	0	0	0	0	0	0	331.8426	0	0	0.208	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ottowia;s_Unclassified_g_Ottowia
s_CAG-41 sp900066215	0	0	0	0	0	69.1824	262.6193	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381;g_CAG-41;s_CAG-41 sp900066215
s_SXXZ01 sp903858835	0	0	0	71.7624	0	0	39.3129	0	16.245	0	0	0	0	204.1073	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA9464;g_SXXZ01;s_SXXZ01 sp903858835
