species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Edwardsiella ictaluri	0	0	0	0	0	0	0	747.3317	0	0	106.6428	1.6184	1405.2646	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Edwardsiella;s_Edwardsiella ictaluri
s_Sphingomonas sp014194975	193.6613	1133.2144	20.5766	11.5183	217.5882	18.9082	174.0198	4.0098	88.3147	351.0684	1.8808	0	12.6059	30.1767	0.5027	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp014194975
s_Cetobacterium A sp900766645	22.1347	0	5.3651	5.3204	4.3521	0	0	1597.5639	0	0	142.3087	8.6908	339.2862	114.3244	9.1136	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium A;s_Cetobacterium A sp900766645
s_Solibacillus cecembensis	0	0	258.9295	323.2487	171.4082	463.2423	326.2249	0	94.931	0	0	0	24.0568	585.9649	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Solibacillus;s_Solibacillus cecembensis
s_Vibrio galatheae	0	42.01	118.0987	728.1981	45.2694	345.2992	292.1682	0	117.4841	0	0	0	0	500.6091	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Vibrionaceae;g_Vibrio;s_Vibrio galatheae
s_Corynebacterium sp017307055	324.2468	168.3232	1.935	0	72.4309	7.0794	18.814	103.5577	229.5156	238.3742	8.3226	69.8738	519.5791	16.3639	409.6743	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sp017307055
s_Unclassified_o_Mycobacteriales	486.8415	412.7685	1.881	0	43.1092	3.2468	12.8982	64.8151	117.3584	352.3102	8.8024	100.9207	132.2551	22.7797	420.1741	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Unclassified_o_Mycobacteriales;g_Unclassified_o_Mycobacteriales;s_Unclassified_o_Mycobacteriales
s_Unclassified_o_Saccharimonadales	1690.8044	0	0	0	0	0	56.1353	11.1669	229.5249	155.5211	0	0	4.8752	0	9.618	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Unclassified_o_Saccharimonadales;g_Unclassified_o_Saccharimonadales;s_Unclassified_o_Saccharimonadales
s_Dietzia alimentaria	1406.6907	74.499	0	0	28.142	0	21.2525	103.7427	0	170.1123	12.2764	15.0841	165.8888	0	141.1097	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia alimentaria
s_Unclassified_f_Halieaceae	0	0	379.3702	350.8092	0	852.1276	176.2855	0	0	0	0	0	0	367.9132	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halieaceae;g_Unclassified_f_Halieaceae;s_Unclassified_f_Halieaceae
s_Fusobacterium A sp900015295	0	0	100.8655	0	18.9919	0	85.2778	602.3069	0	0	877.0607	35.7828	203.8333	161.1874	2.2171	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Fusobacterium A;s_Fusobacterium A sp900015295
s_Polaromonas glacialis	63.5919	0	0	0	0	0	0	0	12.3548	0	0	1972.4328	7.9252	0	10.9192	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Polaromonas;s_Polaromonas glacialis
s_Paenalcaligenes sp012839585	19.4079	0	0	0	0	0	0	1.4628	0	0	4.0611	32.374	167.5345	0	1812.3547	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paenalcaligenes;s_Paenalcaligenes sp012839585
s_Unclassified_g_Pauljensenia	239.8853	219.2858	0	0	25.5933	5.0216	41.6923	10.5647	70.1189	226.9243	9.352	63.7002	743.9608	0	379.7784	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Pauljensenia;s_Unclassified_g_Pauljensenia
s_Corynebacterium sp019209935	793.0231	154.7109	0	0	0	0	0	27.5261	12.8088	554.5836	0.9693	29.8546	407.7494	0	49.1707	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sp019209935
s_Unclassified_f_Pseudomonadaceae	206.027	0	0	0	50.8649	0	0	0	16.1886	7.3652	21.779	846.4846	152.7192	0	713.557	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Unclassified_f_Pseudomonadaceae;s_Unclassified_f_Pseudomonadaceae
s_Rhodanobacter denitrificans A	129.2697	596.1662	205.6372	322.438	75.0313	108.0778	142.2035	0	53.8563	260.2441	0.8141	0	15.5893	95.5345	0.6369	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Rhodanobacter;s_Rhodanobacter denitrificans A
s_Turicibacter sp003486705	0	0	234.3855	534.342	22.5849	411.0797	233.6551	3.0536	145.6325	0	52.6405	0	0	358.1058	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Haloplasmatales A;f_Turicibacteraceae;g_Turicibacter;s_Turicibacter sp003486705
s_Corynebacterium kroppenstedtii C	527.6105	183.698	0	0	34.0189	0	0	261.514	798.5425	71.4405	3.7164	6.5372	28.3789	0	61.8951	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium kroppenstedtii C
s_Unclassified_f_Dermabacteraceae	614.129	281.54	0	0	8.9488	24.3499	24.1711	20.0758	430.5449	263.7057	7.4967	19.642	224.5632	2.177	44.3105	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Unclassified_f_Dermabacteraceae;s_Unclassified_f_Dermabacteraceae
s_Terrabacter sp000955875	25.9787	133.8104	358.6205	407.327	157.4474	353.8021	119.4022	0	129.798	37.1096	0.3945	3.6331	0	212.9201	4.5309	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Terrabacter;s_Terrabacter sp000955875
s_Romboutsia D lituseburensis	455.6117	0	4.3298	0	0	0	0	397.0428	0	21.9749	281.7251	3.5462	415.9368	0	348.4181	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia D;s_Romboutsia D lituseburensis
s_Corynebacterium sp016342265	472.9478	195.5482	0	0	2.2331	0	26.178	0.9504	24.7769	624.5754	7.9273	15.6649	501.1613	0	48.912	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sp016342265
s_Unclassified_o_Pseudomonadales	19.9679	0	495.8665	614.5098	62.3738	111.0507	256.4189	11.1493	11.2229	2.0273	0.3748	29.2987	43.2596	104.7731	157.4977	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Unclassified_o_Pseudomonadales;g_Unclassified_o_Pseudomonadales;s_Unclassified_o_Pseudomonadales
s_Jeotgalicoccus aerolatus	23.6575	240.3375	255.6858	103.5118	278.6894	280.3778	162.4733	0	166.3376	102.4365	5.3481	0	0	286.9353	3.2745	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Salinicoccaceae;g_Jeotgalicoccus;s_Jeotgalicoccus aerolatus
s_Ochrobactrum B haematophila	105.1265	0	0	0	5.9073	0	0	6.8679	18.2763	6.7692	0	42.3706	141.2635	0	1541.1818	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum B;s_Ochrobactrum B haematophila
s_Lysobacter sp015209765	10.7095	0	0	0	0	0	0	7.7534	0	0	1.3844	289.8828	10.4468	0	1542.2692	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter sp015209765
s_Knoellia flava	1598.7461	28.3872	0	0	5.5444	0	0	134.9272	13.8892	27.1003	7.3712	4.0146	14.4383	0	12.8163	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Knoellia;s_Knoellia flava
s_Stenotrophomonas maltophilia AQ	238.393	0	0	0	0	0	0	13.4534	13.0854	0	0	51.1526	285.6491	0	1244.7628	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia AQ
s_Acidovorax facilis	26.5283	0	0	0	2.4921	0	0	0	0	2.6063	0	1793.2901	12.5467	0	3.5093	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax facilis
s_Citrobacter portucalensis	5.8891	7.4361	0	0	8.3096	0	0	19.4717	0	0	1194.5835	145.5944	338.7295	0	110.0815	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter portucalensis
s_DRPG01 sp011376105	294.003	933.1996	0	0	34.4517	0	93.1218	0	90.126	377.423	3.6108	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2862545;g_DRPG01;s_DRPG01 sp011376105
s_Unclassified_f_Peptoniphilaceae	82.8378	196.7227	20.1137	0	0	0	54.9774	391.7338	0	23.0638	278.4013	43.0643	562.7427	19.5063	128.8601	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Unclassified_f_Peptoniphilaceae;s_Unclassified_f_Peptoniphilaceae
s_JAEUSO01 sp016788605	0	0	272.5514	376.8338	74.8962	274.6913	269.5122	0	143.7507	0	9.6043	4.5183	0	370.1935	0	d_Bacteria;p_Bacteroidota;c_Kapabacteria;o_Kapabacteriales;f_NICIL-2;g_JAEUSO01;s_JAEUSO01 sp016788605
s_Unclassified_p_Nitrospinota	0	0	401.5886	313.4814	25.643	486.35	207.9368	0	100.6236	0	0	0	0	250.3675	0	d_Bacteria;p_Nitrospinota;c_Unclassified_p_Nitrospinota;o_Unclassified_p_Nitrospinota;f_Unclassified_p_Nitrospinota;g_Unclassified_p_Nitrospinota;s_Unclassified_p_Nitrospinota
s_Stenotrophomonas sp013364355	134.1974	0	0	0	0	0	0	7.4018	0	8.3228	0	278.0708	273.6301	0	1080.3675	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas sp013364355
s_Corynebacterium lactis	130.9645	132.7905	0	0	6.7562	0	17.4271	102.7237	178.4792	1025.0645	7.1434	21.69	137.7166	6.237	12.9986	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium lactis
s_Unclassified_g_Winkia	161.1432	329.009	0	0	0	0	24.6106	8.9002	74.0572	191.7207	1.5104	24.8801	708.2935	0	247.0738	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Winkia;s_Unclassified_g_Winkia
s_VGAZ01 sp015711775	26.6844	126.8145	285.4362	145.2513	21.2886	317.5379	344.5617	0	228.6961	29.3079	0	0	24.6459	213.5856	0	d_Bacteria;p_Actinobacteriota;c_Humimicrobiia;o_Humimicrobiales;f_Humimicrobiaceae;g_VGAZ01;s_VGAZ01 sp015711775
s_VGLO01 sp016866675	0	0	476.5955	416.7618	41.252	274.0585	221.9226	2.9549	27.579	0	1.3176	0	0	299.8194	0.3507	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Paceibacterales;f_Staskawiczbacteraceae;g_VGLO01;s_VGLO01 sp016866675
s_Streptomyces narbonensis	0	0	402.4878	422.388	73.8902	375.7586	248.1839	0	38.7529	0	1.3287	0	0	187.2698	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces narbonensis
s_Corynebacterium sp016342275	427.6258	130.7348	0	0	0	0	7.9524	31.2687	98.2026	736.6102	2.9079	5.6058	227.1246	0	72.2524	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sp016342275
s_UBA9959 sp903873295	0	0	353.4431	422.3749	64.7824	364.0514	116.7364	0	86.8308	0	0	0	0	331.4421	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Elusimicrobiales;f_UBA9959;g_UBA9959;s_UBA9959 sp903873295
s_Unclassified_g_Nocardioides	456.7819	63.5342	111.57	274.3395	12.4673	315.2766	67.3976	0	0	0	0	83.3071	39.2281	135.2507	176.9263	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Unclassified_g_Nocardioides
s_Unclassified_g_Psychrobacter	272.135	0	50.2087	0	180.9494	49.0606	208.7915	425.7447	0	14.9545	81.1191	122.0254	152.5882	48.1581	119.3216	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Unclassified_g_Psychrobacter
s_Kocuria salsicia	738.0866	286.8101	16.724	0	30.3247	0	0	41.246	20.4986	135.9093	29.1931	34.834	259.6555	37.3746	84.5003	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria salsicia
s_Unclassified_g_Dietzia	730.8255	87.5543	32.9148	0	0	0	0	66.6436	0	569.2057	8.4746	26.0595	99.3704	0	93.3415	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Unclassified_g_Dietzia
s_Paracoccus luteus	276.1737	0	0	5.2001	2.757	0	0	9.9702	0	7.5409	0.2863	1388.3079	3.6886	0	18.8781	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus luteus
s_Unclassified_c_Dehalococcoidia	0	0	162.3084	417.7701	17.2095	463.7128	168.7822	0	112.6806	0	1.9874	0	0	367.1257	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Unclassified_c_Dehalococcoidia;f_Unclassified_c_Dehalococcoidia;g_Unclassified_c_Dehalococcoidia;s_Unclassified_c_Dehalococcoidia
s_D37C17 sp012964845	0	77.7666	486.9632	517.2442	103.3552	37.1517	422.322	14.6619	0	0	0	6.7947	0	37.3746	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_D37C17;g_D37C17;s_D37C17 sp012964845
s_Unclassified_g_GCA-900066495	428.4856	0	37.4727	0	0	0	13.5846	422.7765	0	29.3854	165.9485	0	142.5401	0	461.484	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_GCA-900066495;s_Unclassified_g_GCA-900066495
s_Unclassified_f_Myxococcaceae	59.1945	605.4376	251.181	16.4695	72.3124	70.9764	18.2074	18.8923	158.4945	363.1112	0	0	0	40.2526	1.4323	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Unclassified_f_Myxococcaceae;s_Unclassified_f_Myxococcaceae
s_PWTM01 sp003563855	0	0	319.528	453.9527	57.1288	300.9761	38.6043	0	186.8117	0	0	0	0	309.8782	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_PWTM01;f_PWTM01;g_PWTM01;s_PWTM01 sp003563855
s_Arachnia flavescens	587.89	52.7798	3.3346	0	18.0948	0	10.6634	49.4872	11.4356	219.8283	4.0927	83.0702	97.0219	0	528.045	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia flavescens
s_Shimia sediminis	32.7503	0	556.1783	158.7704	19.0832	276.695	162.4969	0	137.5043	0	0	0	0	316.4065	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Shimia;s_Shimia sediminis
s_Parasedimentitalea sp011813015	40.4351	320.8639	520.9617	273.2287	61.5493	41.1132	127.9439	3.0247	50.3402	77.8621	0	0	0	137.731	0.9815	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Parasedimentitalea;s_Parasedimentitalea sp011813015
s_Unclassified_g_Bosea	13.9044	0	0	0	0	0	0	4.4982	11.3306	28.1973	2.093	1433.1878	16.796	0	141.073	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Unclassified_g_Bosea
s_Georhizobium haloflavum	62.0723	233.9493	291.0977	209.7727	61.2783	290.0512	160.2269	0	287.4864	0	0	3.7165	6.303	28.4225	5.1744	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Georhizobium;s_Georhizobium haloflavum
s_Unclassified_g_Actinomyces	316.6428	163.1233	0	0	35.0917	0	14.022	31.3796	197.3518	133.2146	5.8001	35.6126	431.2745	0	275.2831	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Unclassified_g_Actinomyces
s_Unclassified_f_Flavobacteriaceae	1.7293	0	474.7658	114.9057	10.6947	349.842	138.5433	35.5946	134.5469	0	11.6108	176.8995	23.5869	149.814	1.6197	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Unclassified_f_Flavobacteriaceae;s_Unclassified_f_Flavobacteriaceae
s_Unclassified_g_Helicobacter D	8.0585	0	8.3793	13.9697	1119.7823	0	75.7652	1.6346	0	0	0	40.4205	0	339.4247	4.6527	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter D;s_Unclassified_g_Helicobacter D
s_Unclassified_g_Sphingobacterium	0	0	229.2214	366.9971	28.2073	223.8202	231.4534	0	66.6375	0	0	35.9068	0	425.9086	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Unclassified_g_Sphingobacterium
s_Unclassified_p_Chloroflexota	40.1041	34.7101	549.733	101.6316	43.3652	266.4532	253.9225	0	43.2384	0	0	0	5.1433	269.1798	0	d_Bacteria;p_Chloroflexota;c_Unclassified_p_Chloroflexota;o_Unclassified_p_Chloroflexota;f_Unclassified_p_Chloroflexota;g_Unclassified_p_Chloroflexota;s_Unclassified_p_Chloroflexota
s_Romboutsia C hominis	234.3531	0	17.8545	0	0	0	45.7537	471.2872	0	4.1794	448.159	7.1738	183.1343	6.8283	184.3457	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia C;s_Romboutsia C hominis
s_S144-5 sp015494005	0	0	211.6155	420.3953	54.05	556.1882	0	0	66.5628	0	0	0	0	293.1782	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Caldilineales;f_Caldilineaceae;g_S144-5;s_S144-5 sp015494005
s_Unclassified_g_Sutterella	106.1397	9.91	270.4218	141.2766	0	0	858.9031	0	102.6541	0	0.8875	0	0	100.5926	0.24	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sutterella;s_Unclassified_g_Sutterella
s_Mobiluncus mulieris	90.4714	61.788	0	0	116.9831	9.8865	11.8446	30.22	95.6982	151.596	5.6661	36.4047	633.8554	45.7577	299.5321	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Mobiluncus;s_Mobiluncus mulieris
s_Proteiniclasticum ruminis A	161.9489	0	440.0106	0	0	0	307.7719	193.8334	0	16.2	208.299	0	69.2459	179.6725	7.6472	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Proteiniclasticum;s_Proteiniclasticum ruminis A
s_GCF-000787395 sp000787395	0	0	457.7531	316.0695	55.0862	331.5984	141.5877	0	87.6951	0	0.9937	0	0	177.1157	0.2591	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_GCF-000787395;s_GCF-000787395 sp000787395
s_Aeromonas lusitana	0	0	208.7953	203.2569	86.474	545.9954	166.5733	0	70.1572	0	0.7145	0	0	281.4779	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas lusitana
s_Unclassified_f_Brevibacteriaceae	591.3058	174.2931	11.3196	0	11.0191	0	0	40.637	508.1419	39.5459	16.4811	2.2882	146.9574	14.4163	2.802	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Unclassified_f_Brevibacteriaceae;s_Unclassified_f_Brevibacteriaceae
s_Pelagibacterium lacus	3.6555	0	231.1707	426.8721	82.7671	261.0784	168.8465	0	211.7909	0	0	1.0138	0	162.2822	0.6565	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Pelagibacterium;s_Pelagibacterium lacus
s_SB25 sp008933525	0	0	400.1893	336.419	27.5194	376.9542	185.9597	0	35.9954	0	0	0	0	179.1247	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tenuifilaceae;g_SB25;s_SB25 sp008933525
s_Endozoicomonas atrinae	144.9565	443.1662	27.5823	93.1779	112.2728	70.2737	250.6999	7.3031	131.2201	168.1955	0	0	0	88.828	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Endozoicomonadaceae;g_Endozoicomonas;s_Endozoicomonas atrinae
s_GCA-2699125 sp002699125	54.1963	202.6171	310.8924	533.666	231.3284	114.3525	74.1489	0	7.892	0	0	0	0	0	0.4744	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Promineofilales;f_Promineofilaceae;g_GCA-2699125;s_GCA-2699125 sp002699125
s_Unclassified_g_Acinetobacter	38.3976	0	0	202.3899	50.1511	0	338.9398	121.1895	21.5447	5.847	26.6011	201.0002	343.461	4.2208	163.0644	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Unclassified_g_Acinetobacter
s_Paracoccus suum	140.3539	0	0	0	0	0	0	0	0	0	0	1353.1302	3.4544	0	18.1754	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus suum
s_Unclassified_g_Pedococcus	1257.7632	30.0021	30.9727	0	3.0786	6.8374	5.5601	80.4881	4.2439	9.5143	4.6755	12.2086	45.6406	0	24.0392	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Pedococcus;s_Unclassified_g_Pedococcus
s_Sediminibacterium sp902168225	0	0	0	0	0	0	0	21.963	0	0	1019.9747	18.2736	442.0678	0	0.5846	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Sediminibacterium;s_Sediminibacterium sp902168225
s_Stenotrophomonas maltophilia AL	221.4846	0	0	0	4.3271	0	0	2.7636	2.2687	0	1.3287	30.1811	446.3237	0	784.4397	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia AL
s_Neorhizobium sp003597675	12.3444	0	271.8446	254.6433	17.3584	274.3513	281.5144	7.3874	249.7529	0	0	0	0	112.9864	3.4367	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Neorhizobium;s_Neorhizobium sp003597675
s_Helicobacter H anseris A	60.0494	0	19.9389	11.5063	1062.0289	0	25.441	10.3822	0	0	0.4932	7.0465	0	278.8207	2.0841	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter H;s_Helicobacter H anseris A
s_Unclassified_g_PHBI01	38.4375	61.0026	251.4608	136.6499	133.7625	237.3679	49.4191	0	54.5568	19.9902	3.7249	0	0	490.9045	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_PHBI01;f_PHBI01;g_PHBI01;s_Unclassified_g_PHBI01
s_Paraclostridium benzoelyticum	21.9411	0	0	0	0	0	136.9323	45.51	0	0	1187.6811	0	30.2636	16.9411	34.5415	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Paraclostridium;s_Paraclostridium benzoelyticum
s_Glycocaulis profundi	71.8552	0	223.1454	344.2113	101.9513	201.3271	185.9638	0	41.5009	0	0	0	0	303.7259	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Maricaulaceae;g_Glycocaulis;s_Glycocaulis profundi
s_Paracoccus salipaludis	531.8239	106.697	0	0	0	0	0	11.5493	0	37.1573	0	696.9328	53.9255	0	35.0297	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus salipaludis
s_RZZM01 sp009929845	0	113.6144	180.0235	333.4888	11.0889	233.6817	104.905	0	69.3672	91.9004	0	0	0	333.0319	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RZYC01;f_RZZM01;g_RZZM01;s_RZZM01 sp009929845
s_UBA2565 sp002340265	0	0	598.3473	238.645	9.8541	274.0069	66.5882	0	77.3352	0	0	0	0	203.1123	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA2565;f_UBA2565;g_UBA2565;s_UBA2565 sp002340265
s_Ehrlichia minasensis	134.3526	831.5954	29.0564	14.1832	58.2137	0	128.6381	6.4238	62.2498	191.783	6.1012	0	0	0	0.825	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia;s_Ehrlichia minasensis
s_LS-NOB sp009873635	9.5807	0	413.9069	358.8812	101.2771	173.3313	78.3556	22.4208	136.2604	41.2249	0	0	0	125.7927	0.4799	d_Bacteria;p_Nitrospinota;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB;s_LS-NOB sp009873635
s_Unclassified_g_BOG-234	116.7845	833.0841	77.5391	0	79.8614	0	128.2601	8.9753	72.9185	140.2739	0	1.0398	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_BOG-234;s_Unclassified_g_BOG-234
