genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Phycicoccus A	20	2	0	0	0	0	0	3	0	0	0	0	0	0	90	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Phycicoccus A
g_Cedecea	0	0	0	0	0	0	0	0	0	0	92	1	12	0	10	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Cedecea
g_Unclassified_f_Coprobacillaceae	0	0	0	0	1	0	0	2	0	0	106	3	2	1	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Coprobacillaceae;g_Unclassified_f_Coprobacillaceae
g_Mesorhizobium A	2	0	0	0	0	0	0	0	0	0	0	37	1	0	74	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium A
g_Treponema D	0	2	12	28	6	21	9	3	1	3	0	0	0	29	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Treponemataceae;g_Treponema D
g_Raineya	8	9	10	7	4	20	4	0	16	23	0	0	0	12	1	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Thermonemataceae;g_Raineya
g_Kinetoplastibacterium	0	0	0	0	0	0	0	0	0	0	0	7	0	0	107	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae A;g_Kinetoplastibacterium
g_Sphingomonas E	3	0	0	0	0	0	0	0	0	0	0	109	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas E
g_JACPUX01	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae;g_JACPUX01
g_KMS-5	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_KMS-5
g_Xenophilus	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Xenophilus
g_Liquorilactobacillus	0	0	0	0	0	0	0	3	2	2	4	47	49	0	6	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Liquorilactobacillus
g_Arcanobacterium A	6	0	0	0	0	0	0	3	9	7	0	3	12	0	72	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Arcanobacterium A
g_Polymorphobacter	4	0	0	0	0	0	0	0	0	0	0	108	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Polymorphobacter
g_UBA4615	0	0	0	0	0	0	0	0	0	0	0	109	0	0	3	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_UBA4615
g_Rhodomicrobium	0	0	0	0	0	0	0	0	0	0	0	4	0	0	107	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodomicrobiaceae;g_Rhodomicrobium
g_Epilithonimonas	0	0	0	0	0	0	0	0	0	0	2	94	1	0	14	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Epilithonimonas
g_Thiodiazotropha	0	0	36	32	5	15	7	0	5	0	0	0	0	11	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_Thiodiazotropha
g_17J80-11	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_17J80-11
g_Aurantibacter A	17	23	3	0	20	0	20	2	8	7	1	4	0	0	5	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aurantibacter A
g_Anaerococcus	0	0	0	0	0	0	0	0	0	2	0	1	25	0	82	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus
g_Pelagibacter	0	0	10	0	50	14	15	0	1	0	1	8	0	8	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Pelagibacterales;f_Pelagibacteraceae;g_Pelagibacter
g_Rahnella	0	0	0	0	0	0	0	0	0	0	105	0	4	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Rahnella
g_Aquabacterium A	0	0	0	0	0	0	0	0	0	0	0	106	2	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Aquabacterium A
g_Luteimonas C	4	0	0	0	0	0	0	0	0	0	0	104	0	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas C
g_Branchiibius	52	0	0	0	0	0	0	1	0	1	2	23	4	0	25	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Branchiibius
g_BMS3Bbin01	0	0	0	0	0	0	0	0	0	0	0	1	0	0	107	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_UBA5794;f_UBA4744;g_BMS3Bbin01
g_GCA-2746795	1	0	0	0	1	0	0	0	0	4	1	0	7	0	94	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Promineofilales;f_Promineofilaceae;g_GCA-2746795
g_UBA9628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_UBA1565;f_UBA9628;g_UBA9628
g_Hathewaya	3	0	0	0	0	0	0	5	0	0	17	0	0	0	82	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Hathewaya
g_Zhihengliuella	9	0	0	0	0	0	0	7	0	21	5	0	0	0	65	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Zhihengliuella
g_Zoogloea	0	0	0	0	0	0	0	0	0	0	0	97	0	0	10	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Zoogloea
g_Roseobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Roseobacter
g_UBA8079	0	0	0	0	0	0	0	0	0	0	0	4	4	0	98	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA6615;f_UBA6615;g_UBA8079
g_UBA2565	0	0	33	17	1	19	5	0	12	0	0	0	0	19	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA2565;f_UBA2565;g_UBA2565
g_CAHJWH01	12	6	0	0	1	0	0	0	1	0	0	86	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_CAHJWH01
g_Calidifontibacillus	1	2	2	0	10	0	7	5	0	0	73	0	2	1	3	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales C;f_Bacillaceae J;g_Calidifontibacillus
g_Kutzneria	1	0	9	7	2	15	4	0	4	1	0	6	4	18	35	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Kutzneria
g_Tolumonas	0	0	0	0	0	0	0	66	0	0	0	2	0	0	37	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Tolumonas
g_Sphingomonas L	5	0	0	0	0	0	0	0	0	0	0	100	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas L
g_Sphaerotilus	1	0	0	0	0	0	0	0	0	0	0	104	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sphaerotilus
g_Palsa-744	1	0	0	0	0	2	0	0	4	0	0	98	0	0	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Solirubrobacteraceae;g_Palsa-744
g_Microcoleus	0	0	20	25	8	9	13	0	17	0	0	0	0	12	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Microcoleaceae;g_Microcoleus
g_Paenibacillus J	2	0	0	0	0	0	0	2	0	0	37	1	1	0	61	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus J
g_Halolactibacillus	0	0	17	24	6	17	14	0	3	0	0	4	0	19	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Halolactibacillus
g_CSSed10-48	2	0	0	4	0	0	0	0	0	0	1	3	0	0	94	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_CSSed10-48
g_Sphingomonas D	1	0	0	0	0	0	0	1	0	0	0	96	0	0	6	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas D
g_Oligella	1	0	0	0	0	0	0	0	0	0	0	2	1	0	99	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oligella
g_Pseudoclavibacter A	2	0	0	0	3	0	0	0	0	0	0	18	0	0	80	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Pseudoclavibacter A
g_RZZM01	0	3	14	22	1	20	7	0	7	7	0	0	0	22	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RZYC01;f_RZZM01;g_RZZM01
g_CAIOSQ01	0	0	0	0	0	0	0	0	0	0	0	101	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_CACIAM-22H2;f_CACIAM-22H2;g_CAIOSQ01
g_NAK19	0	0	28	18	4	13	15	0	5	0	0	0	0	20	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_NAK19
g_Zafaria	1	0	0	7	0	0	5	0	3	0	0	1	14	7	64	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Zafaria
g_Nanosynbacter	65	0	1	0	0	0	1	0	20	4	0	0	0	0	11	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosynbacteraceae;g_Nanosynbacter
g_UBA2862	0	0	0	0	0	0	0	1	0	6	4	81	10	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_UBA2862
g_Telmatospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae;g_Telmatospirillum
g_Nitrosospira	0	0	0	0	0	0	0	0	0	0	0	100	1	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae;g_Nitrosospira
g_UBA2334	0	0	0	0	0	0	0	0	0	0	0	91	0	0	11	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_UBA2334
g_Unclassified_f_Rhodanobacteraceae	2	0	0	0	0	0	0	0	0	0	0	72	0	0	27	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Unclassified_f_Rhodanobacteraceae
g_DTU036	0	0	0	0	0	0	0	0	0	0	0	2	0	0	98	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Acidaminobacteraceae;g_DTU036
g_Oricola	0	0	0	0	0	0	0	0	0	0	0	70	0	0	30	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Oricola
g_FKL33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_FKL33
g_Pigmentiphaga	0	0	0	0	0	0	0	0	0	0	0	45	0	0	54	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pigmentiphaga
g_Puia	0	0	16	14	5	18	8	2	3	0	0	23	0	10	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Puia
g_Gallimonas	0	0	0	0	0	0	1	0	0	0	0	0	1	0	97	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Gallimonas
g_NCED01	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_NCED01
g_HT1-32	4	0	0	0	0	0	0	0	0	5	0	4	3	0	82	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_HT1-32;g_HT1-32
g_Fen-1137	0	0	22	13	9	11	8	0	12	9	0	0	0	14	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088;g_Fen-1137
g_Dolosicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Dolosicoccus
g_Unclassified_f_Sulfurovaceae	0	8	0	0	6	0	0	0	0	0	0	0	0	0	84	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurovaceae;g_Unclassified_f_Sulfurovaceae
g_Cloacibacterium	0	0	0	0	0	0	0	3	0	0	0	80	0	0	15	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Cloacibacterium
g_Pelomicrobium	1	0	0	0	0	0	0	0	0	0	0	97	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_UBA6910;g_Pelomicrobium
g_Pasteurella	0	0	0	1	0	0	15	0	0	0	43	38	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Pasteurella
g_Unclassified_f_Leptotrichiaceae	0	0	0	0	0	0	1	0	0	0	0	0	5	0	91	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Unclassified_f_Leptotrichiaceae
g_Salinisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Salinisphaeraceae;g_Salinisphaera
g_Paracandidimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paracandidimonas
g_Stenotrophomonas A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas A
g_Azotobacter	0	0	0	0	0	0	0	0	0	0	0	2	0	0	94	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Azotobacter
g_Unclassified_f_Bacteroidaceae	2	0	2	15	1	11	3	53	0	0	2	0	3	4	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Unclassified_f_Bacteroidaceae
g_Bacillus	12	3	0	0	13	0	3	4	30	5	17	2	1	0	6	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus
g_Breznakiella	4	0	0	0	0	0	0	2	0	0	0	0	0	0	90	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Termitinemataceae;g_Breznakiella
g_Lelliottia	0	0	0	0	0	0	0	0	0	0	81	5	10	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Lelliottia
g_Janthinobacterium	0	0	6	3	1	5	0	0	0	0	0	33	0	1	46	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Janthinobacterium
g_UBA9959	0	0	13	16	3	16	13	0	12	0	0	0	0	22	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Elusimicrobiales;f_UBA9959;g_UBA9959
g_Pararheinheimera	0	0	8	23	4	11	2	0	0	0	0	0	0	13	34	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pararheinheimera
g_Auraticoccus	9	0	0	0	0	0	0	1	0	0	0	15	0	0	70	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Auraticoccus
g_CAG-269	0	0	0	0	0	0	0	75	0	0	9	0	6	0	4	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-508;g_CAG-269
g_Actinobaculum	0	0	0	0	0	0	1	0	0	1	0	3	11	0	78	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinobaculum
g_ZJ450	2	0	0	0	2	0	0	2	1	3	0	15	5	0	64	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_ZJ450
g_Glycocaulis	3	0	17	24	8	12	9	0	3	0	0	0	0	17	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Maricaulaceae;g_Glycocaulis
g_Polaribacter	0	0	0	0	0	0	0	76	0	0	6	0	10	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter
g_SKHV01	0	0	0	0	0	0	0	65	0	0	6	0	22	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae;g_SKHV01
g_Riemerella	1	0	0	0	0	0	0	0	0	0	0	92	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Riemerella
g_CAIJXB01	2	0	18	16	0	16	5	0	18	0	3	0	0	15	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_CAIJXB01
g_UBA10906	0	0	0	7	1	0	8	0	0	0	0	22	0	4	50	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_UBA10906
g_38-11	0	0	0	0	0	0	0	2	0	0	0	5	1	0	84	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Dethiosulfatibacteraceae;g_38-11
g_DSWW01	5	12	1	1	2	0	3	1	4	19	0	41	0	0	3	d_Bacteria;p_Desulfobacterota;c_DSWW01;o_DSWW01;f_DSWW01;g_DSWW01
g_Ruegeria B	5	0	0	0	0	0	0	0	1	2	0	69	2	0	13	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Ruegeria B
g_Cronobacter	0	0	0	0	0	0	0	0	0	0	69	16	7	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Cronobacter
g_Unclassified_f_F082	0	0	10	10	3	11	6	0	22	0	0	2	1	27	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_F082;g_Unclassified_f_F082
g_Haloactinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Beutenbergiaceae;g_Haloactinobacterium
g_Parvibaculum	7	0	16	12	1	16	7	0	15	0	1	0	0	16	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_Parvibaculaceae;g_Parvibaculum
g_Lysobacter B	2	0	0	0	0	0	0	3	0	0	0	39	0	0	46	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter B
g_CAG-465	0	0	0	0	0	0	0	11	0	0	0	0	0	0	79	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-465;g_CAG-465
g_Diaminobutyricimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Diaminobutyricimonas
g_Unclassified_o_TANB77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_Unclassified_o_TANB77;g_Unclassified_o_TANB77
g_OLB10	0	0	0	8	0	2	0	0	4	0	0	74	0	2	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767-A;f_OLB10;g_OLB10
g_Exiguobacterium	0	0	0	0	0	0	0	4	0	0	38	5	0	0	43	d_Bacteria;p_Firmicutes;c_Bacilli;o_Exiguobacterales;f_Exiguobacteraceae;g_Exiguobacterium
g_JADFWT01	3	0	13	12	5	14	11	0	16	0	0	0	2	14	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_JADFWT01;g_JADFWT01
g_CABMKH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_CABMKH01
g_Alteribacter	0	1	31	3	10	12	13	0	7	0	0	0	0	12	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae;g_Alteribacter
g_Tepidibacter A	5	0	0	0	0	0	0	19	0	0	6	0	2	0	57	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Tepidibacter A
g_Polyangium	5	0	16	21	5	14	12	0	7	0	0	0	0	9	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_Polyangium
g_Ilyobacter	0	0	0	0	0	0	0	4	0	0	82	3	0	0	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Ilyobacter
g_Bombella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Bombella
g_JAAYFG01	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_JAAYFG01
g_Rhodovulum	0	0	0	0	0	1	7	0	2	0	0	73	0	3	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodovulum
g_Dermabacter	7	1	0	0	0	1	0	0	6	28	0	3	2	0	40	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Dermabacter
g_Pseudooceanicola	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudooceanicola
g_Ehrlichia	14	27	2	1	4	0	7	1	7	18	4	0	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia
g_LS-NOB	1	0	23	19	6	8	4	3	11	3	0	0	0	8	1	d_Bacteria;p_Nitrospinota;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB
g_Aliidiomarina	0	0	3	0	0	0	16	2	1	0	41	23	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Aliidiomarina
g_Unclassified_o_Sphingomonadales	4	0	0	0	0	0	0	0	0	0	0	80	2	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Unclassified_o_Sphingomonadales;g_Unclassified_o_Sphingomonadales
g_Legionella	1	0	7	6	1	11	3	0	7	0	0	0	0	10	40	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella
g_JACRTK01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_JACRTK01
g_Alteraurantiacibacter	1	0	0	0	0	0	0	0	0	0	0	34	0	0	51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Alteraurantiacibacter
g_JAENWH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAENWH01
g_Sideroxydans	0	0	1	0	0	0	0	0	1	0	0	0	0	1	83	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Gallionellaceae;g_Sideroxydans
g_Unclassified_f_Mycoplasmataceae	0	0	1	0	0	0	1	24	0	0	56	0	1	0	3	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Mycoplasmataceae;g_Unclassified_f_Mycoplasmataceae
g_Microscilla	0	0	17	17	2	18	8	0	0	0	0	0	3	21	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Microscillaceae;g_Microscilla
g_Enterobacter A	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter A
g_Olsenella H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_Olsenella H
g_JADKGA01	1	0	0	0	0	0	0	0	0	0	0	1	0	0	83	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_JADKGA01
g_SABI01	0	6	0	0	4	0	0	0	0	0	0	0	0	0	75	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Sphaerochaetales;f_Sphaerochaetaceae;g_SABI01
g_Enterococcus G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	84	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus G
g_Listeria	0	0	1	12	2	3	1	3	1	0	10	7	36	3	6	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Listeriaceae;g_Listeria
g_VGLK01	56	1	0	0	0	0	0	0	10	3	0	0	0	0	15	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosynbacteraceae;g_VGLK01
